no.,section,chapter,heading,sub-heading,tariff,description
195,01,03,0302,030289,03028914,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99 -  Savalai hairtails (Lepturacanthus savala), Belanger’s croakers (Johnius belangerii), Reeve’s croakers (Ch"
196,01,03,0302,030289,03028916,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99 -  Torpedo scads (Megalaspis cordyla), spotted sicklefish (Drepane punctata) and great barracudas (Sphyraena"
197,01,03,0302,030289,03028917,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99 -  Black pomfrets (Parastromatus niger)"
198,01,03,0302,030289,03028918,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99 -  Mangrove red snappers (Lutjanus argentimaculatus)"
199,01,03,0302,030289,03028919,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99 -  Other"
200,01,03,0302,030289,03028922,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99 -  Swamp barb (Puntius chola)"
201,01,03,0302,030289,03028926,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99 -  Indian threadfins (Polynemus indicus) and silver grunts (pomadasys argenteus)"
202,01,03,0302,030289,03028927,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99 -  Hilsa shad (Tenualosa ilisha)"
203,01,03,0302,030289,03028928,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99 -  Wallago (Wallago attu) and giant rivercatfish (Sperata seenghala)"
204,01,03,0302,030289,03028929,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99 -  Other"
205,01,03,0302,030291,03029100,"Fish; fresh or chilled, livers, roes and milt - Livers, roes and milt"
206,01,03,0302,030292,03029200,"Fish; fresh or chilled, shark fins - Shark fins"
207,01,03,0302,030299,03029900,"Fish; fresh or chilled, fish fins (other than shark fins), heads, tails, maws and other edible fish offal - Other"
208,01,03,0303,030311,03031100,"Fish; frozen, Pacific salmon, sockeye salmon (red salmon) (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -   Sockeye salmon (red salmon) (Oncorhynchus nerka)"
209,01,03,0303,030312,03031200,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Other Pacific"
210,01,03,0303,030313,03031300,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)"
211,01,03,0303,030314,03031400,"Fish; frozen, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster), excluding fillets, meat of 0304, and edible fish offal of 0303.91 to 0303.99 -"
212,01,03,0303,030319,03031900,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Other"
213,01,03,0303,030323,03032300,"Fish; frozen, tilapias (Oreochromis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Tilapias (Oreochromis spp.)"
214,01,03,0303,030324,03032400,"Fish; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)"
215,01,03,0303,030325,03032500,"Fish; frozen, carp  (as specified by the WCO), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Myloph"
216,01,03,0303,030326,03032600,"Fish; frozen, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Eels (Anguilla spp.)"
217,01,03,0303,030329,03032900,"Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Other"
218,01,03,0303,030331,03033100,"Fish; frozen, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Halibut (Reinhardtius hippoglossoides, Hippoglossus"
219,01,03,0303,030332,03033200,"Fish; frozen, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -   Plaice (Pleuronectes platessa)"
220,01,03,0303,030333,03033300,"Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Sole (Solea spp.)"
221,01,03,0303,030334,03033400,"Fish; frozen, turbots (Psetta maxima, Scophthalmidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Turbots (Psetta maxima)"
222,01,03,0303,030339,03033900,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Other"
223,01,03,0303,030341,03034100,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Albacore or longfinned tunas (Thunnus alalunga)"
224,01,03,0303,030342,03034200,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Yellowfin tunas (Thunnus albacares)"
225,01,03,0303,030343,03034300,"Fish; frozen, skipjack or stripebellied bonito, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Skipjack or stripebellied bonito"
226,01,03,0303,030344,03034400,"Fish; frozen, bigeye tunas (Thunnus obesus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Bigeye tunas (Thunnus obesus)"
227,01,03,0303,030345,03034510,"Fish; frozen, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Atlantic bluefin tunas (Thunnus thynnus)"
228,01,03,0303,030345,03034590,"Fish; frozen, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Pacific bluefin tunas (Thunnus orientalis)"
229,01,03,0303,030346,03034600,"Fish; frozen, southern bluefin tunas (Thunnus maccoyii), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -   Southern bluefin tunas (Thunnus maccoyii)"
230,01,03,0303,030349,03034900,"Fish; frozen, tuna, n.e.c. in item no. 0303.4, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -   Other"
231,01,03,0303,030351,03035100,"Fish; frozen, herrings (Clupea harengus, Clupea pallasii), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -   Herrings (Clupea harengus, Clupea pallasii)"
232,01,03,0303,030353,03035300,"Fish; frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Sardines (Sardina pilchard"
233,01,03,0303,030354,03035410,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Mackerel (Scomber scombrus, Scomber australasicus)"
234,01,03,0303,030354,03035420,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Pacific mackerel (Scomber japonicus)"
235,01,03,0303,030355,03035500,"Fish; frozen, jack and horse mackerel (Trachurus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Jack and horse mackerel (Trachurus spp.)"
236,01,03,0303,030356,03035600,"Fish; frozen, cobia (Rachycentron canadum), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Cobia (Rachycentron canadum)"
237,01,03,0303,030357,03035700,"Fish; frozen, swordfish (Xiphias gladius), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Swordfish (Xiphias gladius)"
238,01,03,0303,030359,03035910,"Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Indian mackerels (Rastrelliger kanagurta);  Island mackerels (Rastrelliger faughni)"
239,01,03,0303,030359,03035920,"Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Silver pomfrets (Pampus spp.)"
240,01,03,0303,030359,03035990,"Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Other"
241,01,03,0303,030363,03036300,"Fish; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
242,01,03,0303,030364,03036400,"Fish; frozen, haddock (Melanogrammus aeglefinus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Haddock (Melanogrammus aeglefinus)"
243,01,03,0303,030365,03036500,"Fish; frozen, coalfish (Pollachius virens), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Coalfish (Pollachius virens)"
244,01,03,0303,030366,03036600,"Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Hake (Merluccius spp., Urophycis spp.)"
245,01,03,0303,030367,03036700,"Fish; frozen, Alaska pollack (Theraga chalcogramma), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Alaska Pollack (Theragra chalcogramma)"
246,01,03,0303,030368,03036800,"Fish; frozen, blue whitings (Micromesistius poutassou, Micromesistius australis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Blue whitings (Micromesistius poutassou, Micromesistius australis)"
247,01,03,0303,030369,03036900,"Fish; frozen, of Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, Muraenolepididae, other than cod, haddock, coalfish, hake, Alaska pollack, blue whitings, not fillets, meat of 0304, and edible offal of 0303.9 -"
248,01,03,0303,030381,03038100,"Fish; frozen, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Dogfish and other sharks"
249,01,03,0303,030382,03038200,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Rays and skates (Rajidae)"
250,01,03,0303,030383,03038300,"Fish; frozen, toothfish (Dissostichus spp.), excluding fillets, livers, roes, and edible fish offal of subheadings 0303.91 to 0303.99 - Toothfish (Dissostichus spp.)"
251,01,03,0303,030384,03038400,"Fish; frozen, seabass (Dicentrarchus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 - Seabass (Dicentrarchus spp.)"
252,01,03,0303,030389,03038911,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Grouper"
253,01,03,0303,030389,03038912,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Longfin mojarra (Pentaprion longimanus)"
254,01,03,0303,030389,03038913,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Bluntnose lizardfish (Trachinocephalus myops)"
255,01,03,0303,030389,03038914,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Savalai hairtails (Lepturacanthus savala), Belanger’s croakers (Johnius belangerii), Reeve’s croakers (Chrysochir a"
256,01,03,0303,030389,03038916,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Torpedo scads (Megalaspis cordyla), spotted sicklefish (Drepane punctata) and great barracudas (Sphyraena barracuda"
257,01,03,0303,030389,03038917,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Black pomfrets (Parastromatus niger)"
258,01,03,0303,030389,03038918,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Mangrove red snappers (Lutjanus argentimaculatus)"
259,01,03,0303,030389,03038919,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Other"
260,01,03,0303,030389,03038922,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Swamp barb (Puntius chola)"
261,01,03,0303,030389,03038926,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Indian threadfins (Polynemus indicus) and silver grunts (pomadasys argenteus)"
262,01,03,0303,030389,03038927,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Hilsa shad (Tenualosa ilisha)"
263,01,03,0303,030389,03038928,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Wallago (Wallago attu) and giant rivercatfish (Sperata seenghala)"
264,01,03,0303,030389,03038929,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99 -  Other"
